wals_code,name,latitude,longitude,genus,family,countrycodes,Glottocode,ASJP,glotFam,feature,value,comment,source,imputation,languageIndex,featureIndex,prediction
nue,Nuer,8.33333333333,32.0,Nilotic,Eastern Sudanic,US,nuer1246,ESu.NILOTIC.NUER,Nilotic,Order_of_Negative_Morpheme_and_Verb,1,NegV,test,ESu.NILOTIC.NUER,1257,81,0
nue,Nuer,8.33333333333,32.0,Nilotic,Eastern Sudanic,US,nuer1246,ESu.NILOTIC.NUER,Nilotic,SNegOV_Order,0,,test,ESu.NILOTIC.NUER,1257,150,4
nue,Nuer,8.33333333333,32.0,Nilotic,Eastern Sudanic,US,nuer1246,ESu.NILOTIC.NUER,Nilotic,The_Position_of_Negative_Morphemes_in_SOV_Languages,0,,test,ESu.NILOTIC.NUER,1257,151,12
nue,Nuer,8.33333333333,32.0,Nilotic,Eastern Sudanic,US,nuer1246,ESu.NILOTIC.NUER,Nilotic,Languages_with_different_word_order_in_negative_clauses,17,"SVO/SOV, but SOVNeg",test,ESu.NILOTIC.NUER,1257,171,0
nue,Nuer,8.33333333333,32.0,Nilotic,Eastern Sudanic,US,nuer1246,ESu.NILOTIC.NUER,Nilotic,Minor_morphological_means_of_signaling_negation,0,,test,ESu.NILOTIC.NUER,1257,82,4
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Prefixing_vs._Suffixing_in_Inflectional_Morphology,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,25,2
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Coding_of_Nominal_Plurality,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,28,2
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,The_Associative_Plural,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,94,1
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Definite_Articles,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,95,5
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Indefinite_Articles,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,96,5
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Indefinite_Pronouns,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,99,1
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Position_of_Case_Affixes,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,36,1
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Comitatives_and_Instrumentals,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,101,2
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Position_of_Pronominal_Possessive_Affixes,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,37,1
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Nominal_and_Verbal_Conjunction,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,111,1
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Position_of_Tense-Aspect_Affixes,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,42,2
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Semantic_Distinctions_of_Evidentiality,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,43,2
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Coding_of_Evidentiality,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,44,1
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,"Order_of_Subject,_Object_and_Verb",0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,45,1
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Order_of_Subject_and_Verb,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,46,1
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Order_of_Object_and_Verb,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,47,1
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Order_of_Adposition_and_Noun_Phrase,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,49,1
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Order_of_Genitive_and_Noun,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,50,1
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Order_of_Adjective_and_Noun,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,51,1
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Order_of_Demonstrative_and_Noun,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,52,1
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Order_of_Numeral_and_Noun,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,121,1
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Order_of_Relative_Clause_and_Noun,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,53,2
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Order_of_Degree_Word_and_Adjective,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,54,1
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Position_of_Polar_Question_Particles,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,122,6
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Position_of_Interrogative_Phrases_in_Content_Questions,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,55,2
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Order_of_Adverbial_Subordinator_and_Clause,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,56,2
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adposition_and_Noun_Phrase,1,OV and Postpositions,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,57,0
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Relative_Clause_and_Noun,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,58,1
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,59,1
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Expression_of_Pronominal_Subjects,2,Subject affixes on verb,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,123,0
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Ditransitive_Constructions:_The_Verb_'Give',0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,124,1
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Negative_Morphemes,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,68,1
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Negative_Indefinite_Pronouns_and_Predicate_Negation,1,Predicate negation also present,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,129,0
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Polar_Questions,1,Question particle,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,130,0
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Postverbal_Negative_Morphemes,4,None,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,74,0
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Prenominal_relative_clauses,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,145,1
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,NegSOV_Order,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,146,4
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,SOVNeg_Order,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,147,11
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,"Position_of_Negative_Word_With_Respect_to_Subject,_Object,_and_Verb",20,MorphNeg,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,77,0
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,SONegV_Order,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,148,8
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Multiple_Negative_Constructions_in_SOV_Languages,7,SO[Neg-V]/SOVwithNegInfix,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,149,0
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Preverbal_Negative_Morphemes,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,80,2
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Order_of_Negative_Morpheme_and_Verb,12,Type 3 / Negative Infix,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,81,0
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,SNegOV_Order,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,150,4
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,The_Position_of_Negative_Morphemes_in_SOV_Languages,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,151,6
nwd,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,US,newa1246,ST.MAHAKIRANTI.DOLAKHA_NEWAR,Sino-Tibetan,Minor_morphological_means_of_signaling_negation,0,,test,ST.MAHAKIRANTI.DOLAKHA_NEWAR,1258,82,4
nya,Nyawaygi,-19.0,146.166666667,Northern Pama-Nyungan,Pama-Nyungan,US,nyaw1247,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,Pama-Nyungan,Fixed_Stress_Locations,1,No fixed stress,test,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,1259,5,0
nya,Nyawaygi,-19.0,146.166666667,Northern Pama-Nyungan,Pama-Nyungan,US,nyaw1247,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,Pama-Nyungan,Weight-Sensitive_Stress,1,Left-edge: First or second,test,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,1259,6,0
nya,Nyawaygi,-19.0,146.166666667,Northern Pama-Nyungan,Pama-Nyungan,US,nyaw1247,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,Pama-Nyungan,Weight_Factors_in_Weight-Sensitive_Stress_Systems,0,,test,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,1259,7,1
nya,Nyawaygi,-19.0,146.166666667,Northern Pama-Nyungan,Pama-Nyungan,US,nyaw1247,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,Pama-Nyungan,Rhythm_Types,0,,test,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,1259,8,1
nya,Nyawaygi,-19.0,146.166666667,Northern Pama-Nyungan,Pama-Nyungan,US,nyaw1247,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,Pama-Nyungan,Position_of_Case_Affixes,1,Case suffixes,test,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,1259,36,0
nya,Nyawaygi,-19.0,146.166666667,Northern Pama-Nyungan,Pama-Nyungan,US,nyaw1247,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,Pama-Nyungan,Comitatives_and_Instrumentals,2,Differentiation,test,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,1259,101,0
nya,Nyawaygi,-19.0,146.166666667,Northern Pama-Nyungan,Pama-Nyungan,US,nyaw1247,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,Pama-Nyungan,The_Morphological_Imperative,4,Second person number-neutral,test,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,1259,112,0
nya,Nyawaygi,-19.0,146.166666667,Northern Pama-Nyungan,Pama-Nyungan,US,nyaw1247,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,Pama-Nyungan,The_Prohibitive,2,Normal imperative + special negative,test,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,1259,113,0
nya,Nyawaygi,-19.0,146.166666667,Northern Pama-Nyungan,Pama-Nyungan,US,nyaw1247,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,Pama-Nyungan,Semantic_Distinctions_of_Evidentiality,1,No grammatical evidentials,test,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,1259,43,0
nya,Nyawaygi,-19.0,146.166666667,Northern Pama-Nyungan,Pama-Nyungan,US,nyaw1247,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,Pama-Nyungan,Coding_of_Evidentiality,1,No grammatical evidentials,test,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,1259,44,0
nya,Nyawaygi,-19.0,146.166666667,Northern Pama-Nyungan,Pama-Nyungan,US,nyaw1247,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,Pama-Nyungan,Order_of_Subject_and_Verb,0,,test,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,1259,46,1
nya,Nyawaygi,-19.0,146.166666667,Northern Pama-Nyungan,Pama-Nyungan,US,nyaw1247,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,Pama-Nyungan,Order_of_Object_and_Verb,0,,test,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,1259,47,1
nya,Nyawaygi,-19.0,146.166666667,Northern Pama-Nyungan,Pama-Nyungan,US,nyaw1247,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,Pama-Nyungan,Expression_of_Pronominal_Subjects,0,,test,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,1259,123,2
nya,Nyawaygi,-19.0,146.166666667,Northern Pama-Nyungan,Pama-Nyungan,US,nyaw1247,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,Pama-Nyungan,Hand_and_Arm,0,,test,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,1259,72,2
nya,Nyawaygi,-19.0,146.166666667,Northern Pama-Nyungan,Pama-Nyungan,US,nyaw1247,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,Pama-Nyungan,Finger_and_Hand,0,,test,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,1259,73,2
nya,Nyawaygi,-19.0,146.166666667,Northern Pama-Nyungan,Pama-Nyungan,US,nyaw1247,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,Pama-Nyungan,Inclusive/Exclusive_Forms_in_Pama-Nyungan,2,Inclusive and exclusive differentiated,test,PN.NORTHERN_PAMA_NYUNGAN.NYAWAYGI,1259,185,0
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Prefixing_vs._Suffixing_in_Inflectional_Morphology,0,,test,ESu.NILOTIC.PARI,1260,25,4
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Coding_of_Nominal_Plurality,6,Mixed morphological plural,test,ESu.NILOTIC.PARI,1260,28,0
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Definite_Articles,0,,test,ESu.NILOTIC.PARI,1260,95,5
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Gender_Distinctions_in_Independent_Personal_Pronouns,6,No gender distinctions,test,ESu.NILOTIC.PARI,1260,32,0
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Person_Marking_on_Adpositions,0,,test,ESu.NILOTIC.PARI,1260,33,2
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Position_of_Case_Affixes,0,,test,ESu.NILOTIC.PARI,1260,36,9
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Position_of_Pronominal_Possessive_Affixes,2,Possessive suffixes,test,ESu.NILOTIC.PARI,1260,37,0
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Position_of_Tense-Aspect_Affixes,0,,test,ESu.NILOTIC.PARI,1260,42,4
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,"Order_of_Subject,_Object_and_Verb",0,,test,ESu.NILOTIC.PARI,1260,45,2
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Order_of_Subject_and_Verb,0,,test,ESu.NILOTIC.PARI,1260,46,1
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Order_of_Object_and_Verb,1,OV,test,ESu.NILOTIC.PARI,1260,47,0
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,"Order_of_Object,_Oblique,_and_Verb",0,,test,ESu.NILOTIC.PARI,1260,48,6
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Order_of_Adposition_and_Noun_Phrase,2,Prepositions,test,ESu.NILOTIC.PARI,1260,49,0
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Order_of_Genitive_and_Noun,2,Noun-Genitive,test,ESu.NILOTIC.PARI,1260,50,0
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Order_of_Adjective_and_Noun,0,,test,ESu.NILOTIC.PARI,1260,51,2
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Order_of_Numeral_and_Noun,2,Noun-Numeral,test,ESu.NILOTIC.PARI,1260,121,0
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Order_of_Relative_Clause_and_Noun,0,,test,ESu.NILOTIC.PARI,1260,53,1
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Order_of_Degree_Word_and_Adjective,3,No dominant order,test,ESu.NILOTIC.PARI,1260,54,0
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Position_of_Polar_Question_Particles,0,,test,ESu.NILOTIC.PARI,1260,122,6
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Position_of_Interrogative_Phrases_in_Content_Questions,2,Not initial interrogative phrase,test,ESu.NILOTIC.PARI,1260,55,0
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Order_of_Adverbial_Subordinator_and_Clause,0,,test,ESu.NILOTIC.PARI,1260,56,1
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adposition_and_Noun_Phrase,2,OV and Prepositions,test,ESu.NILOTIC.PARI,1260,57,0
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Relative_Clause_and_Noun,2,OV and NRel,test,ESu.NILOTIC.PARI,1260,58,0
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun,0,,test,ESu.NILOTIC.PARI,1260,59,4
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Alignment_of_Verbal_Person_Marking,3,Ergative,test,ESu.NILOTIC.PARI,1260,62,0
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Verbal_Person_Marking,5,Both the A and P arguments,test,ESu.NILOTIC.PARI,1260,63,0
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Third_Person_Zero_of_Verbal_Person_Marking,2,No zero realization,test,ESu.NILOTIC.PARI,1260,64,0
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Order_of_Person_Markers_on_the_Verb,3,P precedes A,test,ESu.NILOTIC.PARI,1260,65,0
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Passive_Constructions,1,Present,test,ESu.NILOTIC.PARI,1260,66,0
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Antipassive_Constructions,2,Oblique patient,test,ESu.NILOTIC.PARI,1260,126,0
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Applicative_Constructions,1,Benefactive object; both bases,test,ESu.NILOTIC.PARI,1260,127,0
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Negative_Morphemes,2,Negative particle,test,ESu.NILOTIC.PARI,1260,68,0
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Polar_Questions,6,Interrogative intonation only,test,ESu.NILOTIC.PARI,1260,130,0
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Postverbal_Negative_Morphemes,4,None,test,ESu.NILOTIC.PARI,1260,74,0
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,The_Position_of_Negative_Morphemes_in_Object-Initial_Languages,0,,test,ESu.NILOTIC.PARI,1260,183,4
par,Päri,5.0,32.5,Nilotic,Eastern Sudanic,US,pari1256,ESu.NILOTIC.PARI,Nilotic,Postnominal_relative_clauses,1,Noun-Relative clause (NRel) dominant,test,ESu.NILOTIC.PARI,1260,75,0
